URL,Page type,Source file/data source,Current title,Current H1,Word count,Indexable,Canonical,Internal inbound links,Content template,Similarity risk,Search intent,Quality status,Priority
/รับซื้อโน๊ตบุ๊ค/ลาดพร้าว/,Province,src/content/locations/ลาดพร้าว.md,รับซื้อโน๊ตบุ๊คลาดพร้าว ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ลาดพร้าว,583,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลาดพร้าว/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ลำปาง/,Province,src/content/locations/ลำปาง.md,รับซื้อโน๊ตบุ๊คลำปาง ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ลำปาง,529,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำปาง/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ลำพูน/,Province,src/content/locations/ลำพูน.md,รับซื้อโน๊ตบุ๊คลำพูน ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ลำพูน,622,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำพูน/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ศรีสะเกษ/,Province,src/content/locations/ศรีสะเกษ.md,รับซื้อโน๊ตบุ๊คศรีสะเกษ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ศรีสะเกษ,525,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ศรีสะเกษ/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สกลนคร/,Province,src/content/locations/สกลนคร.md,รับซื้อโน๊ตบุ๊คสกลนคร ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สกลนคร,604,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สกลนคร/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สงขลา/,Province,src/content/locations/สงขลา.md,รับซื้อโน๊ตบุ๊คสงขลา ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สงขลา,563,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สงขลา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สตูล/,Province,src/content/locations/สตูล.md,รับซื้อโน๊ตบุ๊คสตูล ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,สตูล,484,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สตูล/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สมุทรปราการ/,Province,src/content/locations/สมุทรปราการ.md,รับซื้อโน๊ตบุ๊คสมุทรปราการ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สมุทรปราการ,530,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรปราการ/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สมุทรสงคราม/,Province,src/content/locations/สมุทรสงคราม.md,รับซื้อโน๊ตบุ๊คสมุทรสงคราม ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สมุทรสงคราม,502,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรสงคราม/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สมุทรสาคร/,Province,src/content/locations/สมุทรสาคร.md,รับซื้อโน๊ตบุ๊คสมุทรสาคร ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สมุทรสาคร,587,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรสาคร/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สระบุรี/,Province,src/content/locations/สระบุรี.md,รับซื้อโน๊ตบุ๊คสระบุรี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สระบุรี,482,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สระบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สระแก้ว/,Province,src/content/locations/สระแก้ว.md,รับซื้อโน๊ตบุ๊คสระแก้ว ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สระแก้ว,544,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สระแก้ว/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สิงห์บุรี/,Province,src/content/locations/สิงห์บุรี.md,รับซื้อโน๊ตบุ๊คสิงห์บุรี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สิงห์บุรี,610,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สิงห์บุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สุพรรณบุรี/,Province,src/content/locations/สุพรรณบุรี.md,รับซื้อโน๊ตบุ๊คสุพรรณบุรี ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,สุพรรณบุรี,431,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุพรรณบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สุราษฎร์ธานี/,Province,src/content/locations/สุราษฎร์ธานี.md,รับซื้อโน๊ตบุ๊คสุราษฎร์ธานี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สุราษฎร์ธานี,537,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุราษฎร์ธานี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สุรินทร์/,Province,src/content/locations/สุรินทร์.md,รับซื้อโน๊ตบุ๊คสุรินทร์ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,สุรินทร์,534,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุรินทร์/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/สุโขทัย/,Province,src/content/locations/สุโขทัย.md,รับซื้อโน๊ตบุ๊คสุโขทัย ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,สุโขทัย,541,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุโขทัย/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/หนองคาย/,Province,src/content/locations/หนองคาย.md,รับซื้อโน๊ตบุ๊คหนองคาย ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,หนองคาย,564,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองคาย/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/หนองบัวลำภู/,Province,src/content/locations/หนองบัวลำภู.md,รับซื้อโน๊ตบุ๊คหนองบัวลำภู ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,หนองบัวลำภู,537,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองบัวลำภู/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/หาดใหญ่/,Province,src/content/locations/หาดใหญ่.md,รับซื้อโน๊ตบุ๊คหาดใหญ่ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,หาดใหญ่,603,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หาดใหญ่/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ห้วยขวาง/,Province,src/content/locations/ห้วยขวาง.md,รับซื้อโน๊ตบุ๊คห้วยขวาง ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ห้วยขวาง,571,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ห้วยขวาง/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/อยุธยา/,Province,src/content/locations/อยุธยา.md,รับซื้อโน๊ตบุ๊คอยุธยา ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,อยุธยา,559,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อยุธยา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/อำนาจเจริญ/,Province,src/content/locations/อำนาจเจริญ.md,รับซื้อโน๊ตบุ๊คอำนาจเจริญ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,อำนาจเจริญ,499,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อำนาจเจริญ/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/อุดรธานี/,Province,src/content/locations/อุดรธานี.md,รับซื้อโน๊ตบุ๊คอุดรธานี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,อุดรธานี,524,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุดรธานี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/อุตรดิตถ์/,Province,src/content/locations/อุตรดิตถ์.md,รับซื้อโน๊ตบุ๊คอุตรดิตถ์ ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,อุตรดิตถ์,500,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุตรดิตถ์/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/อุทัยธานี/,Province,src/content/locations/อุทัยธานี.md,รับซื้อโน๊ตบุ๊คอุทัยธานี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,อุทัยธานี,514,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุทัยธานี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/อุบลราชธานี/,Province,src/content/locations/อุบลราชธานี.md,รับซื้อโน๊ตบุ๊คอุบลราชธานี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,อุบลราชธานี,599,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุบลราชธานี/,TBD,location-md+LocationLayout,Low,Province,Strong,1
/รับซื้อโน๊ตบุ๊ค/อ่างทอง/,Province,src/content/locations/อ่างทอง.md,รับซื้อโน๊ตบุ๊คอ่างทอง ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,อ่างทอง,509,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อ่างทอง/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/เชียงราย/,Province,src/content/locations/เชียงราย.md,รับซื้อโน๊ตบุ๊คเชียงราย ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,เชียงราย,521,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงราย/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/เชียงใหม่/,Province,src/content/locations/เชียงใหม่.md,รับซื้อโน๊ตบุ๊คเชียงใหม่ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,เชียงใหม่,536,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงใหม่/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/,Province,src/content/locations/เพชรบุรี.md,รับซื้อโน๊ตบุ๊คเพชรบุรี ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,เพชรบุรี,500,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/,Province,src/content/locations/เพชรบูรณ์.md,รับซื้อโน๊ตบุ๊คเพชรบูรณ์ ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,เพชรบูรณ์,577,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/เลย/,Province,src/content/locations/เลย.md,รับซื้อโน๊ตบุ๊คเลย ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,เลย,558,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/แพร่/,Province,src/content/locations/แพร่.md,รับซื้อโน๊ตบุ๊คแพร่ ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,แพร่,538,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แพร่/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/แม่ฮ่องสอน/,Province,src/content/locations/แม่ฮ่องสอน.md,รับซื้อโน๊ตบุ๊คแม่ฮ่องสอน ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,แม่ฮ่องสอน,530,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แม่ฮ่องสอน/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ใกล้ฉัน/,District/location,src/content/locations/ใกล้ฉัน.md,รับซื้อโน๊ตบุ๊ค ใกล้ฉัน ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คใกล้ฉัน นัดง่าย ประเมินไว,510,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ใกล้ฉัน/,TBD,location-md+LocationLayout,Low,District/location,Strong,2
/blog/gaming-notebook-มือสองขายได้ราคาดีกว่าไหม/,Blog,src/content/blog/gaming-notebook-มือสองขายได้ราคาดีกว่าไหม.md,,,2528,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/gaming-notebook-มือสองขายได้ราคาดีกว่าไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/macbook-battery-health-มีผลต่อราคาไหม/,Blog,src/content/blog/macbook-battery-health-มีผลต่อราคาไหม.md,,,369,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-battery-health-มีผลต่อราคาไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/macbook-cycle-count-เท่าไหร่ถึงราคาตก/,Blog,src/content/blog/macbook-cycle-count-เท่าไหร่ถึงราคาตก.md,,,368,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-cycle-count-เท่าไหร่ถึงราคาตก/,TBD,blog-md,Low,Blog,Good,3
/blog/macbook-คีย์บอร์ดเสีย-ขายได้ไหม/,Blog,src/content/blog/macbook-คีย์บอร์ดเสีย-ขายได้ไหม.md,,,377,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-คีย์บอร์ดเสีย-ขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/macbook-จอร้าว-ขายได้ไหม/,Blog,src/content/blog/macbook-จอร้าว-ขายได้ไหม.md,,,82,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-จอร้าว-ขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/macbook-ชาร์จไม่เข้า-ขายได้ไหม/,Blog,src/content/blog/macbook-ชาร์จไม่เข้า-ขายได้ไหม.md,,,376,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-ชาร์จไม่เข้า-ขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/macbook-ติด-mdm-ขายได้ไหม/,Blog,src/content/blog/macbook-ติด-mdm-ขายได้ไหม.md,,,104,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-ติด-mdm-ขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/macbook-แบตบวม-ขายได้ไหม/,Blog,src/content/blog/macbook-แบตบวม-ขายได้ไหม.md,,,351,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-แบตบวม-ขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/macbook-ไม่มีกล่อง-ไม่มีใบเสร็จ-ขายได้ไหม/,Blog,src/content/blog/macbook-ไม่มีกล่อง-ไม่มีใบเสร็จ-ขายได้ไหม.md,,,899,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-ไม่มีกล่อง-ไม่มีใบเสร็จ-ขายได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/macbook-ไม่มีที่ชาร์จ-ขายได้ไหม/,Blog,src/content/blog/macbook-ไม่มีที่ชาร์จ-ขายได้ไหม.md,,,88,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/macbook-ไม่มีที่ชาร์จ-ขายได้ไหม/,TBD,blog-md,Low,Blog,Needs improvement,3
/blog/ram-8gb-กับ-16gb-มีผลต่อราคารับซื้อไหม/,Blog,src/content/blog/ram-8gb-กับ-16gb-มีผลต่อราคารับซื้อไหม.md,,,408,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ram-8gb-กับ-16gb-มีผลต่อราคารับซื้อไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/ssd-256gb-512gb-1tb-มีผลต่อราคาอย่างไร/,Blog,src/content/blog/ssd-256gb-512gb-1tb-มีผลต่อราคาอย่างไร.md,SSD 256GB 512GB และ 1TB มีผลต่อราคารับซื้อโน๊ตบุ๊คอย่างไร,SSD 256GB 512GB และ 1TB มีผลต่อราคารับซื้อโน๊ตบุ๊คอย่างไร,392,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ssd-256gb-512gb-1tb-มีผลต่อราคาอย่างไร/,TBD,blog-md,Low,Blog,Strong,3
/blog/ssd-เสียขายได้ไหม/,Blog,src/content/blog/ssd-เสียขายได้ไหม.md,,,466,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ssd-เสียขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คบอร์ดเสียช็อต-ค่าซ่อมไม่คุ้ม/,Blog,src/content/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คบอร์ดเสียช็อต-ค่าซ่อมไม่คุ้ม.md,,,912,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คบอร์ดเสียช็อต-ค่าซ่อมไม่คุ้ม/,TBD,blog-md,Low,Blog,Strong,3
/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คองค์กร-20-เครื่อง-ปลด-asset-tag/,Blog,src/content/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คองค์กร-20-เครื่อง-ปลด-asset-tag.md,,,1040,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คองค์กร-20-เครื่อง-ปลด-asset-tag/,TBD,blog-md,Low,Blog,Strong,3
/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คโดนน้ำหก-บอร์ดช็อตเปิดไม่ติด/,Blog,src/content/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คโดนน้ำหก-บอร์ดช็อตเปิดไม่ติด.md,,,813,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/กรณีศึกษา-รับซื้อโน๊ตบุ๊คโดนน้ำหก-บอร์ดช็อตเปิดไม่ติด/,TBD,blog-md,Low,Blog,Strong,3
/blog/ก่อนขายโน๊ตบุ๊คต้องล้างข้อมูลอย่างไร/,Blog,src/content/blog/ก่อนขายโน๊ตบุ๊คต้องล้างข้อมูลอย่างไร.md,,,994,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ก่อนขายโน๊ตบุ๊คต้องล้างข้อมูลอย่างไร/,TBD,blog-md,Low,Blog,Strong,3
/blog/ขาย-macbook-ต้องเตรียมอะไรบ้าง/,Blog,src/content/blog/ขาย-macbook-ต้องเตรียมอะไรบ้าง.md,,,2508,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ขาย-macbook-ต้องเตรียมอะไรบ้าง/,TBD,blog-md,Low,Blog,Strong,3
/blog/ขายโน๊ตบุ๊ค-และขายโน๊ตบุ๊คมือสอง-คู่มือเตรียมเครื่องและปิดดีล/,Blog,src/content/blog/ขายโน๊ตบุ๊ค-และขายโน๊ตบุ๊คมือสอง-คู่มือเตรียมเครื่องและปิดดีล.md,,,2355,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ขายโน๊ตบุ๊ค-และขายโน๊ตบุ๊คมือสอง-คู่มือเตรียมเครื่องและปิดดีล/,TBD,blog-md,Low,Blog,Strong,3
/blog/ขายโน๊ตบุ๊ค-ไม่มีกล่อง-ไม่มีใบเสร็จ/,Blog,src/content/blog/ขายโน๊ตบุ๊ค-ไม่มีกล่อง-ไม่มีใบเสร็จ.md,,,212,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ขายโน๊ตบุ๊ค-ไม่มีกล่อง-ไม่มีใบเสร็จ/,TBD,blog-md,Low,Blog,Good,3
/blog/ขายโน๊ตบุ๊คที่ไหนดี-ได้ราคาและปลอดภัย/,Blog,src/content/blog/ขายโน๊ตบุ๊คที่ไหนดี-ได้ราคาและปลอดภัย.md,,,2610,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ขายโน๊ตบุ๊คที่ไหนดี-ได้ราคาและปลอดภัย/,TBD,blog-md,Low,Blog,Strong,3
/blog/ขายโน๊ตบุ๊คนักศึกษา-ต้องล้างข้อมูลอะไรบ้าง/,Blog,src/content/blog/ขายโน๊ตบุ๊คนักศึกษา-ต้องล้างข้อมูลอะไรบ้าง.md,,,341,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ขายโน๊ตบุ๊คนักศึกษา-ต้องล้างข้อมูลอะไรบ้าง/,TBD,blog-md,Low,Blog,Good,3
/blog/ขายโน๊ตบุ๊คบริษัท-ต้องเตรียมอะไร/,Blog,src/content/blog/ขายโน๊ตบุ๊คบริษัท-ต้องเตรียมอะไร.md,ขายโน๊ตบุ๊คบริษัท ต้องเตรียมอะไรบ้าง,ขายโน๊ตบุ๊คบริษัท ต้องเตรียมอะไรบ้าง,357,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ขายโน๊ตบุ๊คบริษัท-ต้องเตรียมอะไร/,TBD,blog-md,Low,Blog,Strong,3
/blog/ขายโน๊ตบุ๊คมี-asset-tag-ได้ไหม/,Blog,src/content/blog/ขายโน๊ตบุ๊คมี-asset-tag-ได้ไหม.md,ขายโน๊ตบุ๊คมี Asset Tag ได้ไหม,ขายโน๊ตบุ๊คมี Asset Tag ได้ไหม,325,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ขายโน๊ตบุ๊คมี-asset-tag-ได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/ขายโน๊ตบุ๊คไม่มีกล่อง-ไม่มีที่ชาร์จ-ไม่มีใบเสร็จ-พร้อมกันได้ไหม/,Blog,src/content/blog/ขายโน๊ตบุ๊คไม่มีกล่อง-ไม่มีที่ชาร์จ-ไม่มีใบเสร็จ-พร้อมกันได้ไหม.md,ขายโน๊ตบุ๊คไม่มีกล่อง ไม่มีที่ชาร์จ ไม่มีใบเสร็จ พร้อมกันได้ไหม,ขายโน๊ตบุ๊คไม่มีกล่อง ไม่มีที่ชาร์จ ไม่มีใบเสร็จ พร้อมกันได้ไหม,287,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/ขายโน๊ตบุ๊คไม่มีกล่อง-ไม่มีที่ชาร์จ-ไม่มีใบเสร็จ-พร้อมกันได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/มีรอยบุบกับรอยขีดข่วน-ราคาต่างกันไหม/,Blog,src/content/blog/มีรอยบุบกับรอยขีดข่วน-ราคาต่างกันไหม.md,มีรอยบุบกับรอยขีดข่วน ราคาต่างกันไหม,มีรอยบุบกับรอยขีดข่วน ราคาต่างกันไหม,387,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/มีรอยบุบกับรอยขีดข่วน-ราคาต่างกันไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/รับซื้อ-acer-nitro-predator-ราคาเท่าไหร่/,Blog,src/content/blog/รับซื้อ-acer-nitro-predator-ราคาเท่าไหร่.md,,,345,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/รับซื้อ-acer-nitro-predator-ราคาเท่าไหร่/,TBD,blog-md,Low,Blog,Good,3
/blog/รับซื้อ-acer-nitro-v-helios-ราคาเท่าไหร่/,Blog,src/content/blog/รับซื้อ-acer-nitro-v-helios-ราคาเท่าไหร่.md,,,186,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/รับซื้อ-acer-nitro-v-helios-ราคาเท่าไหร่/,TBD,blog-md,Low,Blog,Good,3
/blog/รับซื้อ-acer-swift-aspire-ราคาเท่าไหร่/,Blog,src/content/blog/รับซื้อ-acer-swift-aspire-ราคาเท่าไหร่.md,,,315,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/รับซื้อ-acer-swift-aspire-ราคาเท่าไหร่/,TBD,blog-md,Low,Blog,Good,3
